"9","21","597","21978","999999","date","other"
"2","2","2","","0","2017-03-01","0"
"13","14","14","4","1","2017-03-15","0"
"20","21","22","6","1","2017-03-29","0"
"20","21","22","6","1","2017-04-12","0"
"20","21","22","6","1","2017-04-26","0"
"20","21","22","6","1","2017-05-10","0"
"20","21","22","6","1","2017-05-24","0"
"20","21","22","6","1","2017-06-07","0"
"20","21","22","6","1","2017-06-21","0"
"20","21","22","6","1","2017-07-05","0"
"19","20","20","6","1","2017-07-19","0"
"17","18","19","5","1","2017-08-02","0"
"19","20","20","6","1","2017-08-16","0"
"10","11","11","3","1","2017-08-30","0"
"11","12","13","3","1","2017-09-13","0"
"11","12","13","3","1","2017-09-27","0"
"14","15","16","4","1","2017-10-11","0"
"11","12","13","3","1","2017-10-25","0"
"13","14","14","4","1","2017-11-08","0"
"14","15","16","4","1","2017-11-22","0"
"10","11","11","3","0","2017-12-06","0"
"11","12","13","3","","2017-12-20","0"
"14","15","16","4","","2018-01-03","0"
"10","11","11","3","","2018-01-17","0"
"10","11","11","3","","2018-01-31","0"
"10","11","11","3","","2018-02-14","0"
"13","14","14","4","","2018-02-28","0"
"11","12","13","3","","2018-03-14","0"
"14","15","16","4","","2018-03-28","0"
"10","11","11","3","","2018-04-11","0"
"21","23","24","6","","2018-04-25","0"
"20","21","22","6","","2018-05-09","0"
"20","21","22","6","","2018-05-23","0"
"19","20","20","6","","2018-06-06","0"
"20","21","22","6","","2018-06-20","0"
"20","21","22","6","","2018-07-04","0"
"20","21","22","6","","2018-07-18","0"
"20","21","22","6","","2018-08-01","0"
"20","21","22","6","","2018-08-15","0"
"20","21","22","6","","2018-08-29","0"
"20","21","22","6","","2018-09-12","0"
"20","21","22","6","","2018-09-26","0"
"20","21","22","6","","2018-10-10","0"
"20","21","22","6","","2018-10-24","0"
"20","21","22","6","","2018-11-07","0"
"20","21","22","6","","2018-11-21","0"
"20","21","22","6","","2018-12-05","0"
"20","21","22","6","","2018-12-19","0"
"20","21","22","6","","2019-01-02","0"
"20","21","22","6","","2019-01-16","0"
"20","21","22","6","","2019-01-30","0"
"20","21","22","6","","2019-02-13","0"
"20","21","22","6","","2019-02-27","0"
"11","12","13","3","","2019-03-13","0"
"3","3","3","1","","2019-03-27","0"
"19","20","20","6","","2019-04-10","0"
"20","21","22","6","","2019-04-24","0"
"9","9","9","3","","2019-05-08","0"
"13","14","14","4","","2019-05-22","0"
"23","24","25","7","","2019-06-05","0"
"19","20","20","6","","2019-06-19","0"
"20","21","22","6","","2019-07-03","0"
"19","20","20","6","","2019-07-17","0"
"21","23","24","6","","2019-07-31","0"
"19","20","20","6","","2019-08-14","0"
"21","23","24","6","","2019-08-28","0"
"20","21","22","6","","2019-09-11","0"
"20","21","22","6","","2019-09-25","0"
"20","21","22","6","","2019-10-09","0"
"20","21","22","6","","2019-10-23","0"
"19","20","20","6","","2019-11-06","0"
"21","23","24","6","","2019-11-20","0"
"21","23","24","7","","2019-12-04","0"
"19","20","20","7","","2019-12-18","0"
"23","24","25","8","","2020-01-01","0"
"24","26","27","9","","2020-01-15","0"
"19","20","20","7","","2020-01-29","0"
"19","20","20","7","","2020-02-12","0"
"21","23","24","8","","2020-02-26","0"
"20","21","22","7","","2020-03-11","0"
"19","20","20","7","","2020-03-25","0"
"21","23","24","8","","2020-04-08","0"
"20","21","22","7","","2020-04-22","0"
"23","24","25","8","","2020-05-06","0"
"20","21","22","7","","2020-05-20","0"
"26","27","28","9","","2020-06-03","0"
"21","23","24","8","","2020-06-17","0"
"24","26","27","9","","2020-07-01","0"
"17","18","19","6","","2020-07-15","0"
"30","32","33","11","","2020-07-29","0"
"20","21","22","7","","2020-08-12","0"
"21","23","24","8","","2020-08-26","0"
"23","24","25","8","","2020-09-09","0"
"21","23","24","8","","2020-09-23","0"
"20","21","22","7","","2020-10-07","0"
"21","23","24","8","","2020-10-21","0"
"24","26","27","9","","2020-11-04","0"
"24","26","27","9","","2020-11-18","0"
"26","27","28","9","","2020-12-02","0"
"21","23","24","8","","2020-12-16","0"
"20","21","22","7","","2020-12-30","0"
"24","26","27","9","","2021-01-13","0"
"24","26","27","9","","2021-01-27","0"
"14","15","16","5","","2021-02-10","0"
"26","27","28","9","","2021-02-24","0"
"23","24","25","8","","2021-03-10","0"
"20","21","22","7","","2021-03-24","0"
"20","21","22","7","","2021-04-07","0"
"20","21","22","7","","2021-04-21","0"
"20","21","22","7","","2021-05-05","0"
"20","21","22","7","","2021-05-19","0"
