"19","21","492","597","1664","1742","date","other"
"3","6","9","9","4","3","2018-03-15","0"
"6","11","18","19","8","6","2018-03-29","0"
"7","14","22","24","10","8","2018-04-12","0"
"9","19","29","31","13","10","2018-04-26","0"
"10","20","31","33","14","11","2018-05-10","0"
"11","21","33","35","15","12","2018-05-24","0"
"9","19","29","31","13","10","2018-06-07","0"
"10","20","31","33","14","11","2018-06-21","0"
"11","21","32","34","15","12","2018-07-05","0"
"11","21","32","34","15","12","2018-07-19","0"
"11","21","32","34","15","12","2018-08-02","0"
"11","21","32","34","15","12","2018-08-16","0"
"11","21","32","34","15","12","2018-08-30","0"
"11","21","32","34","15","12","2018-09-13","0"
"11","21","32","34","15","12","2018-09-27","0"
"11","21","32","34","15","12","2018-10-11","0"
"11","21","32","34","15","12","2018-10-25","0"
"11","21","32","34","15","12","2018-11-08","0"
"11","21","32","34","15","12","2018-11-22","0"
"11","21","32","34","15","12","2018-12-06","0"
"11","21","32","34","15","12","2018-12-20","0"
"11","21","32","34","15","12","2019-01-03","0"
"11","21","32","34","15","12","2019-01-17","0"
"11","21","32","34","15","12","2019-01-31","0"
"11","21","32","34","15","12","2019-02-14","0"
"11","21","32","34","15","12","2019-02-28","0"
"6","11","16","17","8","6","2019-03-14","0"
"2","3","5","5","2","2","2019-03-28","0"
"10","20","30","32","14","11","2019-04-11","0"
"11","21","32","34","15","12","2019-04-25","0"
"4","8","11","12","5","4","2019-05-09","0"
"7","14","21","22","10","8","2019-05-23","0"
"11","21","32","34","15","12","2019-06-06","0"
"12","23","34","36","16","13","2019-06-20","0"
"13","24","37","39","17","14","2019-07-04","0"
"11","21","32","34","15","12","2019-07-18","0"
"12","23","34","36","16","13","2019-08-01","0"
"12","23","34","36","16","13","2019-08-15","0"
"12","23","34","36","16","13","2019-08-29","0"
"13","26","39","41","18","15","2019-09-12","0"
"11","21","32","34","15","12","2019-09-26","0"
"11","21","32","34","15","12","2019-10-10","0"
"10","20","30","32","14","11","2019-10-24","0"
"11","21","32","34","15","12","2019-11-07","0"
"12","23","34","36","16","13","2019-11-21","0"
"13","24","37","39","17","14","2019-12-05","0"
"11","21","32","34","15","12","2019-12-19","0"
"9","18","27","29","13","10","2020-01-02","0"
"10","20","30","32","14","11","2020-01-16","0"
"11","21","32","34","15","12","2020-01-30","0"
"11","21","32","34","15","12","2020-02-13","0"
"10","20","30","32","14","11","2020-02-27","0"
"11","21","32","34","15","12","2020-03-12","0"
"11","21","32","34","15","12","2020-03-26","0"
"10","20","30","32","14","11","2020-04-09","0"
"10","20","30","32","14","11","2020-04-23","0"
"10","20","30","32","14","11","2020-05-07","0"
"10","20","30","32","14","11","2020-05-21","0"
"12","23","34","36","16","13","2020-06-04","0"
"11","21","32","34","15","12","2020-06-18","0"
"12","23","34","36","16","13","2020-07-02","0"
"10","20","30","32","14","11","2020-07-16","0"
"13","26","39","41","18","15","2020-07-30","0"
"9","17","25","27","12","9","2020-08-13","0"
"11","21","32","34","15","12","2020-08-27","0"
"11","21","32","34","15","12","2020-09-10","0"
"11","21","32","34","15","12","2020-09-24","0"
"11","21","32","34","15","12","2020-10-08","0"
"13","26","39","41","18","15","2020-10-22","0"
"17","32","48","51","23","18","2020-11-05","0"
"13","24","37","39","17","14","2020-11-19","0"
"14","27","41","44","19","15","2020-12-03","0"
"11","21","32","34","15","12","2020-12-17","0"
"15","29","43","46","20","16","2020-12-31","0"
"15","29","43","46","20","16","2021-01-14","0"
"13","24","37","39","17","14","2021-01-28","0"
"7","14","21","22","10","8","2021-02-11","0"
"14","27","41","44","19","15","2021-02-25","0"
"11","21","32","34","15","12","2021-03-11","0"
"11","21","32","34","15","12","2021-03-25","0"
"11","21","32","34","15","12","2021-04-08","0"
"11","21","32","34","15","12","2021-04-22","0"
"12","23","34","36","16","13","2021-05-06","0"
"11","21","32","34","15","12","2021-05-20","0"
