"19","21","492","1663","1667","1721","3834","3839","4064","4106","4175","4191","5900","11014","13782","date","other"
"3","3","3","","1","","","","","","","","","","","2017-06-21","0"
"2","2","2","","0","","","","","","","","","","","2017-07-05","0"
"15","15","15","","4","","","","","","","","","","","2017-08-02","0"
"20","20","20","","6","","","","","","","","","","","2017-08-16","0"
"11","11","11","","3","","","","","","","","","","","2017-08-30","0"
"14","14","14","","4","","","","","","","","","","","2017-09-13","0"
"14","14","14","","4","","","","","","","","","","","2017-09-27","0"
"14","14","14","","4","","","","","","","","","","","2017-10-11","0"
"12","12","12","","3","5","","","","","","","","","","2017-10-25","0"
"12","12","12","","3","6","","","","","","","","","","2017-11-08","0"
"12","12","12","","3","6","","","","","","","","","","2017-11-22","0"
"14","14","14","","4","7","","","","","","","","","","2017-12-06","0"
"11","11","11","","3","6","","","","","","","","","","2017-12-20","0"
"14","14","14","","4","7","","","","","","","","","","2018-01-03","0"
"12","12","12","","3","6","","","","","","","","","","2018-01-17","0"
"12","12","12","","3","6","","","","","","","","","","2018-01-31","0"
"11","11","11","","3","6","","","","","","","","","","2018-02-14","0"
"15","15","15","","4","8","","","","","","","","","","2018-02-28","0"
"11","11","11","","3","6","","","","","","","","","","2018-03-14","0"
"12","12","12","","3","6","","","","","","","","","","2018-03-28","0"
"15","15","15","","4","8","","","","","","","","","","2018-04-11","0"
"21","21","21","","6","11","","","","","","","","","","2018-04-25","0"
"21","21","21","","6","11","","","","","","","","","","2018-05-09","0"
"23","23","23","","6","12","","","","","","","","","","2018-05-23","0"
"21","21","21","","6","11","","","","","","","","","","2018-06-06","0"
"21","21","21","","6","11","","","","","","","","","","2018-06-20","0"
"21","21","21","","6","11","","","","","","","","","","2018-07-04","0"
"21","21","21","","6","11","","","","","","","","","","2018-07-18","0"
"21","21","21","","6","11","","","","","","","","","","2018-08-01","0"
"21","21","21","","6","11","","","","","","","","","","2018-08-15","0"
"21","21","21","","6","11","","","","","","","","","","2018-08-29","0"
"21","21","21","","6","11","","","","","","","","","","2018-09-12","0"
"21","21","21","","6","11","","","","","","","","","","2018-09-26","0"
"21","21","21","","6","11","","","","","","","","","","2018-10-10","0"
"21","21","21","","6","11","","","","","","","","","","2018-10-24","0"
"21","21","21","","6","11","","","","","","","","","","2018-11-07","0"
"21","21","21","","6","11","","","","","","","","","","2018-11-21","0"
"21","21","21","","6","11","","","","","","","","","","2018-12-05","0"
"21","21","21","","6","11","","","","","","","","","","2018-12-19","0"
"21","21","21","","6","11","","","","","","","","","","2019-01-02","0"
"21","21","21","","6","11","","","","","","","","","","2019-01-16","0"
"21","21","21","","6","11","","","","","","","","","","2019-01-30","0"
"21","21","21","","6","11","","","","","","","","","","2019-02-13","0"
"21","21","21","","6","11","","","","","","","","","","2019-02-27","0"
"11","11","11","","3","6","","","","","","","","","","2019-03-13","0"
"2","2","2","","0","1","","","","","","","","","","2019-03-27","0"
"20","20","20","","6","10","","","","","","","","","","2019-04-10","0"
"21","21","21","","6","11","","","","","","","","","","2019-04-24","0"
"9","9","9","","3","5","","","","","","","","","","2019-05-08","0"
"12","12","12","","3","6","","","","","","","","","","2019-05-22","0"
"23","23","23","","6","12","","","","","","","","","","2019-06-05","0"
"24","24","24","","7","13","","","","","","","","","","2019-06-19","0"
"21","21","21","","6","11","","","","","","","","","","2019-07-03","0"
"26","26","26","","7","13","","","","","","","","","","2019-07-17","0"
"20","20","20","","6","10","","","","","","","","","","2019-07-31","0"
"20","20","20","","6","10","","","","","","","","","","2019-08-14","0"
"21","21","21","","6","11","","","","","","","","","","2019-08-28","0"
"20","20","20","","6","10","","","","","","","","","","2019-09-11","0"
"21","21","21","","6","11","","","","","","","","","","2019-09-25","0"
"26","26","26","","7","13","","","","","","","","","","2019-10-09","0"
"23","23","23","","6","12","","","","","","","","","","2019-10-23","0"
"18","18","18","","5","9","","","","","","","","","","2019-11-06","0"
"21","21","21","","6","11","","","","","","","","","","2019-11-20","0"
"24","24","24","","7","13","","","","","","","","","","2019-12-04","0"
"23","23","23","","6","12","","","","","","","","","","2019-12-18","0"
"18","18","18","","5","9","","","","","","","","","","2020-01-01","0"
"24","24","24","","7","13","","","","","","","","","","2020-01-15","0"
"24","24","24","","7","13","","","","","","","","","","2020-01-29","0"
"23","23","23","","6","12","","","","","","","","","","2020-02-12","0"
"21","21","21","","6","11","","","","","","","","","","2020-02-26","0"
"21","21","21","","6","11","","","","","","","","","","2020-03-11","0"
"20","20","20","","6","10","","","","","","","","","","2020-03-25","0"
"21","21","21","","6","11","","","","","","","","","","2020-04-08","0"
"20","20","20","","6","10","","","","","","","","","","2020-04-22","0"
