"492","1759","3959","4004","date","other"
"1","1","1","1","2018-03-15","0"
"3","3","3","3","2018-03-29","0"
"4","4","4","4","2018-04-12","0"
"12","11","11","11","2018-04-26","0"
"12","11","11","11","2018-05-10","0"
"12","11","11","11","2018-05-24","0"
"12","11","11","11","2018-06-07","0"
"12","11","11","11","2018-06-21","0"
"12","11","11","11","2018-07-05","0"
"12","11","11","11","2018-07-19","0"
"12","11","11","11","2018-08-02","0"
"12","11","11","11","2018-08-16","0"
"12","11","11","11","2018-08-30","0"
"12","11","11","11","2018-09-13","0"
"12","11","11","11","2018-09-27","0"
"12","11","11","11","2018-10-11","0"
"12","11","11","11","2018-10-25","0"
"12","11","11","11","2018-11-08","0"
"12","11","11","11","2018-11-22","0"
"12","11","11","11","2018-12-06","0"
"12","11","11","11","2018-12-20","0"
"12","11","11","11","2019-01-03","0"
"12","11","11","11","2019-01-17","0"
"12","11","11","11","2019-01-31","0"
"12","11","11","11","2019-02-14","0"
"12","11","11","11","2019-02-28","0"
"5","5","5","5","2019-03-14","0"
"2","2","2","2","2019-03-28","0"
"11","10","10","10","2019-04-11","0"
"12","11","11","11","2019-04-25","0"
"4","4","4","4","2019-05-09","0"
"8","7","7","7","2019-05-23","0"
"12","11","11","11","2019-06-06","0"
"12","11","11","11","2019-06-20","0"
"12","11","11","11","2019-07-04","0"
"14","13","13","13","2019-07-18","0"
"12","11","11","11","2019-08-01","0"
"11","10","10","10","2019-08-15","0"
"13","12","12","12","2019-08-29","0"
"12","11","11","11","2019-09-12","0"
"15","13","13","13","2019-09-26","0"
"16","15","15","15","2019-10-10","0"
"12","11","11","11","2019-10-24","0"
"11","10","10","10","2019-11-07","0"
"11","10","10","10","2019-11-21","0"
"12","11","11","11","2019-12-05","0"
"20","18","18","18","2019-12-19","0"
"10","9","9","9","2020-01-02","0"
"11","10","10","10","2020-01-16","0"
"13","12","12","12","2020-01-30","0"
"12","11","11","11","2020-02-13","0"
"10","9","9","9","2020-02-27","0"
"13","12","12","12","2020-03-12","0"
"12","11","11","11","2020-03-26","0"
"11","10","10","10","2020-04-09","0"
"13","12","12","12","2020-04-23","0"
"12","11","11","11","2020-05-07","0"
"12","11","11","11","2020-05-21","0"
"13","12","12","12","2020-06-04","0"
"12","11","11","11","2020-06-18","0"
"14","13","13","13","2020-07-02","0"
"10","9","9","9","2020-07-16","0"
"13","12","12","12","2020-07-30","0"
"10","9","9","9","2020-08-13","0"
"13","12","12","12","2020-08-27","0"
"15","14","14","14","2020-09-10","0"
"12","11","11","11","2020-09-24","0"
"12","11","11","11","2020-10-08","0"
"15","13","13","13","2020-10-22","0"
"13","12","12","12","2020-11-05","0"
"13","12","12","12","2020-11-19","0"
"17","16","16","16","2020-12-03","0"
"11","10","10","10","2020-12-17","0"
"14","13","13","13","2020-12-31","0"
"14","13","13","13","2021-01-14","0"
"13","12","12","12","2021-01-28","0"
"9","9","9","9","2021-02-11","0"
"17","16","16","16","2021-02-25","0"
"12","11","11","11","2021-03-11","0"
"12","11","11","11","2021-03-25","0"
"13","12","12","12","2021-04-08","0"
"12","11","11","11","2021-04-22","0"
"12","11","11","11","2021-05-06","0"
"12","11","11","11","2021-05-20","0"
