"492","597","1773","3968","5363","date","other"
"","9","","","","2017-09-28","0"
"","14","","","","2017-10-12","0"
"","11","","","","2017-10-26","0"
"","12","","","","2017-11-09","0"
"","14","","","","2017-11-23","0"
"","11","","","","2017-12-07","0"
"","12","","","","2017-12-21","0"
"","15","","","","2018-01-04","0"
"","12","","","","2018-01-18","0"
"","11","","","","2018-02-01","0"
"1","12","","6","6","2018-02-15","0"
"7","15","","7","7","2018-03-01","0"
"6","14","","6","6","2018-03-15","0"
"6","12","","6","6","2018-03-29","0"
"6","12","","6","6","2018-04-12","0"
"10","21","","10","10","2018-04-26","0"
"10","21","","10","10","2018-05-10","0"
"10","21","","10","10","2018-05-24","0"
"10","21","","10","10","2018-06-07","0"
"10","21","","10","10","2018-06-21","0"
"10","21","","10","10","2018-07-05","0"
"10","21","","10","10","2018-07-19","0"
"10","21","","10","10","2018-08-02","0"
"10","21","","10","10","2018-08-16","0"
"10","21","3","10","10","2018-08-30","0"
"10","21","10","10","10","2018-09-13","0"
"10","21","10","10","10","2018-09-27","0"
"10","21","10","10","10","2018-10-11","0"
"10","21","10","10","10","2018-10-25","0"
"10","21","10","10","10","2018-11-08","0"
"10","21","10","10","10","2018-11-22","0"
"10","21","10","10","10","2018-12-06","0"
"10","21","10","10","10","2018-12-20","0"
"10","21","10","10","10","2019-01-03","0"
"10","21","10","10","10","2019-01-17","0"
"10","21","10","10","10","2019-01-31","0"
"10","21","10","10","10","2019-02-14","0"
"10","21","10","10","10","2019-02-28","0"
"6","14","6","6","6","2019-03-14","0"
"1","2","1","1","1","2019-03-28","0"
"9","20","9","9","9","2019-04-11","0"
"10","21","10","10","10","2019-04-25","0"
"4","9","4","4","4","2019-05-09","0"
"6","14","6","6","6","2019-05-23","0"
"10","21","10","10","10","2019-06-06","0"
"9","20","9","9","9","2019-06-20","0"
"10","21","10","10","10","2019-07-04","0"
"11","24","11","11","11","2019-07-18","0"
"11","23","11","11","11","2019-08-01","0"
"8","17","8","8","8","2019-08-15","0"
"11","23","11","11","11","2019-08-29","0"
"9","20","9","9","9","2019-09-12","0"
"11","23","11","11","11","2019-09-26","0"
"11","24","11","11","11","2019-10-10","0"
"11","23","11","11","11","2019-10-24","0"
"9","20","9","9","9","2019-11-07","0"
"11","24","11","11","11","2019-11-21","0"
"11","23","11","11","11","2019-12-05","0"
"11","23","11","11","11","2019-12-19","0"
"9","20","9","9","9","2020-01-02","0"
"9","20","9","9","9","2020-01-16","0"
"11","23","11","11","11","2020-01-30","0"
"10","21","10","10","10","2020-02-13","0"
"11","24","11","11","11","2020-02-27","0"
"12","26","12","12","12","2020-03-12","0"
"11","24","11","11","11","2020-03-26","0"
"10","21","10","10","10","2020-04-09","0"
"10","21","10","10","10","2020-04-23","0"
"11","23","11","11","11","2020-05-07","0"
"9","20","9","9","9","2020-05-21","0"
"11","24","11","11","11","2020-06-04","0"
"11","24","11","11","11","2020-06-18","0"
"10","21","10","10","10","2020-07-02","0"
"9","18","9","9","9","2020-07-16","0"
"11","23","11","11","11","2020-07-30","0"
"9","18","9","9","9","2020-08-13","0"
"10","21","10","10","10","2020-08-27","0"
"11","24","11","11","11","2020-09-10","0"
"11","23","11","11","11","2020-09-24","0"
"11","23","11","11","11","2020-10-08","0"
"11","23","11","11","11","2020-10-22","0"
"12","26","12","12","12","2020-11-05","0"
"12","26","12","12","12","2020-11-19","0"
"10","21","10","10","10","2020-12-03","0"
"11","24","11","11","11","2020-12-17","0"
"14","30","14","14","14","2020-12-31","0"
"10","21","10","10","10","2021-01-14","0"
"11","24","11","11","11","2021-01-28","0"
"8","17","8","8","8","2021-02-11","0"
"11","23","11","11","11","2021-02-25","0"
"10","21","10","10","10","2021-03-11","0"
"10","21","10","10","10","2021-03-25","0"
"10","21","10","10","10","2021-04-08","0"
"10","21","10","10","10","2021-04-22","0"
"10","21","10","10","10","2021-05-06","0"
"10","21","10","10","10","2021-05-20","0"
