"9","19","492","493","597","599","1773","21978","date","other"
"8","8","7","9","7","8","4","2","2018-02-15","0"
"12","12","11","14","11","12","6","3","2018-03-01","0"
"11","11","10","12","10","11","5","3","2018-03-15","0"
"14","14","13","15","13","14","6","4","2018-03-29","0"
"14","14","13","15","13","14","6","4","2018-04-12","0"
"21","21","20","24","20","21","10","6","2018-04-26","0"
"21","21","20","24","20","21","10","6","2018-05-10","0"
"21","21","20","24","20","21","10","6","2018-05-24","0"
"21","21","20","24","20","21","10","6","2018-06-07","0"
"21","21","20","24","20","21","10","6","2018-06-21","0"
"21","21","20","24","20","21","10","6","2018-07-05","0"
"21","21","20","44","20","21","10","6","2018-07-19","0"
"21","21","20","45","20","21","10","6","2018-08-02","0"
"21","21","20","45","20","21","10","6","2018-08-16","0"
"21","21","20","45","20","21","10","6","2018-08-30","0"
"21","21","20","45","20","21","10","6","2018-09-13","0"
"21","21","20","45","20","21","10","6","2018-09-27","0"
"21","21","20","45","20","21","10","6","2018-10-11","0"
"21","21","20","45","20","21","10","6","2018-10-25","0"
"21","21","20","45","20","21","10","6","2018-11-08","0"
"21","21","20","45","20","21","10","6","2018-11-22","0"
"21","21","20","45","20","21","10","6","2018-12-06","0"
"21","21","20","45","20","21","10","6","2018-12-20","0"
"21","21","20","45","20","21","10","6","2019-01-03","0"
"21","21","20","45","20","21","10","6","2019-01-17","0"
"21","21","20","45","20","21","10","6","2019-01-31","0"
"21","21","20","45","20","21","10","6","2019-02-14","0"
"21","21","20","45","20","21","10","6","2019-02-28","0"
"9","9","9","19","9","9","4","3","2019-03-14","0"
"2","2","1","3","1","2","1","0","2019-03-28","0"
"20","20","19","42","19","20","9","6","2019-04-11","0"
"21","21","20","45","20","21","10","7","2019-04-25","0"
"9","9","9","19","9","9","4","3","2019-05-09","0"
"12","12","11","26","11","12","6","5","2019-05-23","0"
"21","21","20","45","20","21","10","8","2019-06-06","0"
"23","23","21","48","21","23","11","9","2019-06-20","0"
"21","21","20","45","20","21","10","8","2019-07-04","0"
"23","23","21","48","21","23","11","9","2019-07-18","0"
"21","21","20","45","20","21","10","8","2019-08-01","0"
"21","21","20","46","20","21","10","8","2019-08-15","0"
"20","20","20","44","20","20","9","8","2019-08-29","0"
"20","20","20","44","20","20","9","8","2019-09-12","0"
"23","24","23","50","23","23","11","10","2019-09-26","0"
"20","20","20","44","20","20","9","8","2019-10-10","0"
"20","20","20","44","20","20","9","8","2019-10-24","0"
"21","22","21","47","21","21","10","9","2019-11-07","0"
"21","22","21","47","21","21","10","9","2019-11-21","0"
"21","22","21","47","21","21","10","10","2019-12-05","0"
"20","20","20","44","20","20","9","9","2019-12-19","0"
"18","19","18","40","18","18","9","9","2020-01-02","0"
"20","20","20","44","20","20","9","9","2020-01-16","0"
"21","22","21","31","21","21","10","10","2020-01-30","0"
"21","22","21","22","21","21","10","10","2020-02-13","0"
"23","24","23","24","23","23","11","11","2020-02-27","0"
"21","22","21","22","21","21","10","10","2020-03-12","0"
"21","22","21","22","21","21","10","10","2020-03-26","0"
"20","20","20","20","20","20","9","9","2020-04-09","0"
"21","22","21","22","21","21","10","10","2020-04-23","0"
"21","22","21","22","21","21","10","10","2020-05-07","0"
"21","22","21","22","21","21","10","10","2020-05-21","0"
"21","22","21","22","21","21","10","10","2020-06-04","0"
"23","24","23","24","23","23","11","11","2020-06-18","0"
"23","24","23","24","23","23","11","11","2020-07-02","0"
"20","20","20","20","20","20","9","9","2020-07-16","0"
"24","25","24","25","24","24","11","11","2020-07-30","0"
"20","20","20","20","20","20","9","9","2020-08-13","0"
"23","24","23","24","23","23","11","11","2020-08-27","0"
"20","20","20","20","20","20","9","9","2020-09-10","0"
"23","24","23","24","23","23","11","11","2020-09-24","0"
"21","22","21","22","21","21","10","10","2020-10-08","0"
"24","25","24","25","24","24","11","11","2020-10-22","0"
"29","30","29","30","29","29","14","14","2020-11-05","0"
"24","25","24","25","24","24","11","11","2020-11-19","0"
"29","30","29","30","29","29","14","14","2020-12-03","0"
"23","24","23","24","23","23","11","11","2020-12-17","0"
"30","31","30","31","30","30","14","14","2020-12-31","0"
"23","24","23","24","23","23","11","11","2021-01-14","0"
"24","25","24","25","24","24","11","11","2021-01-28","0"
"15","16","15","16","15","15","7","7","2021-02-11","0"
"27","28","27","28","27","27","13","13","2021-02-25","0"
"23","24","23","24","23","23","11","11","2021-03-11","0"
"21","22","21","22","21","21","10","10","2021-03-25","0"
"21","22","21","22","21","21","10","10","2021-04-08","0"
"21","22","21","22","21","21","10","10","2021-04-22","0"
"23","24","23","24","23","23","11","11","2021-05-06","0"
"21","22","21","22","21","21","10","10","2021-05-20","0"
