"21","492","599","1664","1698","3854","4182","4191","4242","4305","4486","7208","7250","date","other"
"3","3","","","","","","","","","","","","2018-03-14","0"
"16","15","","","","","","","","","","","","2018-03-28","0"
"14","14","","","","","","","","","","","","2018-04-11","0"
"20","20","","","","","","","","","","","","2018-04-25","0"
"22","21","","","","","","","","","","","","2018-05-09","0"
"22","21","","","","","","","","","","","","2018-05-23","0"
"22","21","","","","","","","","","","","","2018-06-06","0"
"22","21","","","","","","","","","","","","2018-06-20","0"
"22","21","","","","","","","","","","","","2018-07-04","0"
"22","21","","","","","","","","","","","","2018-07-18","0"
"22","21","","","","","","","","","","","","2018-08-01","0"
"22","21","","","","","","","","","","","","2018-08-15","0"
"22","21","","","","","","","","","","","","2018-08-29","0"
"22","21","","","","","","","","","","","","2018-09-12","0"
"22","21","","","","","","","","","","","","2018-09-26","0"
"22","21","","","","","","","","","","","","2018-10-10","0"
"22","21","","","","","","","","","","","","2018-10-24","0"
"22","21","","","","","","","","","","","","2018-11-07","0"
"22","21","","","","","","","","","","","","2018-11-21","0"
"22","21","","","","","","","","","","","","2018-12-05","0"
"22","21","","","","","","","","","","","","2018-12-19","0"
"22","21","","","","","","","","","","","","2019-01-02","0"
"22","21","","","","","","","","","","","","2019-01-16","0"
"22","21","","","","","","","","","","","","2019-01-30","0"
"22","21","","","","","","","","","","","","2019-02-13","0"
"22","21","","","","","","","","","","","","2019-02-27","0"
"11","11","","","","","","","","","","","","2019-03-13","0"
"8","8","","","","","","","","","","","","2019-03-27","0"
"19","18","","","","","","","","","","","","2019-04-10","0"
"22","21","","","","","","","","","","","","2019-04-24","0"
"9","9","","","","","","","","","","","","2019-05-08","0"
"13","12","","","","","","","","","","","","2019-05-22","0"
"22","21","","","","","","","","","","","","2019-06-05","0"
"20","20","","","","","","","","","","","","2019-06-19","0"
"22","21","","","","","","","","","","","","2019-07-03","0"
"24","23","","","","","","","","","","","","2019-07-17","0"
"24","23","","","","","","","","","","","","2019-07-31","0"
"20","20","","","","","","","","","","","","2019-08-14","0"
"20","20","","","","","","","","","","","","2019-08-28","0"
"20","20","","","","","","","","","","","","2019-09-11","0"
"22","21","","","","","","","","","","","","2019-09-25","0"
"22","21","","","","","","","","","","","","2019-10-09","0"
"22","21","","","","","","","","","","","","2019-10-23","0"
"20","20","","","","","","","","","","","","2019-11-06","0"
"20","20","","","","","","","","","","","","2019-11-20","0"
"24","23","","","","","","","","","","","","2019-12-04","0"
"27","26","","","","","","","","","","","","2019-12-18","0"
"19","18","","","","","","","","","","","","2020-01-01","0"
"22","21","","","","","","","","","","","","2020-01-15","0"
"22","21","","","","","","","","","","","","2020-01-29","0"
"24","23","","","","","","","","","","","","2020-02-12","0"
"19","18","","","","","","","","","","","","2020-02-26","0"
"24","23","","","","","","","","","","","","2020-03-11","0"
"20","20","","","","","","","","","","","","2020-03-25","0"
"20","20","","","","","","","","","","","","2020-04-08","0"
"20","20","","","","","","","","","","","","2020-04-22","0"
"22","21","","","","","","","","","","","","2020-05-06","0"
"20","20","","","","","","","","","","","","2020-05-20","0"
"22","21","","","","","","","","","","","","2020-06-03","0"
"22","21","","","","","","","","","","","","2020-06-17","0"
"22","21","","","","","","","","","","","","2020-07-01","0"
"24","23","","","","","","","","","","","","2020-07-15","0"
"22","21","","","","","","","","","","","","2020-07-29","0"
"17","17","","","","","","","","","","","","2020-08-12","0"
"22","21","","","","","","","","","","","","2020-08-26","0"
"22","21","","","","","","","","","","","","2020-09-09","0"
"24","23","","","","","","","","","","","","2020-09-23","0"
"22","21","","","","","","","","","","","","2020-10-07","0"
"22","21","","","","","","","","","","","","2020-10-21","0"
"27","26","","","","","","","","","","","","2020-11-04","0"
"24","23","","","","","","","","","","","","2020-11-18","0"
"27","26","","","","","","","","","","","","2020-12-02","0"
"25","24","","","","","","","","","","","","2020-12-16","0"
"67","62","45","39","47","29","25","34","23","33","37","50","27","2020-12-30","0"
"81","74","59","53","63","39","33","46","31","43","49","66","35","2021-01-13","0"
"71","65","52","46","55","34","29","40","27","38","43","58","31","2021-01-27","0"
"41","37","30","26","31","19","17","23","15","22","25","33","18","2021-02-10","0"
"81","74","59","53","63","39","33","46","31","43","49","66","35","2021-02-24","0"
"71","65","52","46","55","34","29","40","27","38","43","58","31","2021-03-10","0"
"71","65","52","46","55","34","29","40","27","38","43","58","31","2021-03-24","0"
"71","65","52","46","55","34","29","40","27","38","43","58","31","2021-04-07","0"
"76","70","56","49","59","36","31","43","29","41","46","62","33","2021-04-21","0"
"71","65","52","46","55","34","29","40","27","38","43","58","31","2021-05-05","0"
"71","65","52","46","55","34","29","40","27","38","43","58","31","2021-05-19","0"
